dataset_id,source,timestamp,fused_precip_rate_mm_hr,unit,native_resolution,observation_time,publication_time,quality_flag
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T10:00:00+00:00,16.83,mm/hr,0.10 deg,2022-08-20T10:00:00+00:00,2022-08-20T14:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T10:30:00+00:00,16.83,mm/hr,0.10 deg,2022-08-20T10:30:00+00:00,2022-08-20T14:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T11:00:00+00:00,18.86,mm/hr,0.10 deg,2022-08-20T11:00:00+00:00,2022-08-20T15:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T11:30:00+00:00,18.86,mm/hr,0.10 deg,2022-08-20T11:30:00+00:00,2022-08-20T15:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T12:00:00+00:00,22.26,mm/hr,0.10 deg,2022-08-20T12:00:00+00:00,2022-08-20T16:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T12:30:00+00:00,22.26,mm/hr,0.10 deg,2022-08-20T12:30:00+00:00,2022-08-20T16:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T13:00:00+00:00,26.22,mm/hr,0.10 deg,2022-08-20T13:00:00+00:00,2022-08-20T17:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T13:30:00+00:00,26.22,mm/hr,0.10 deg,2022-08-20T13:30:00+00:00,2022-08-20T17:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T14:00:00+00:00,29.76,mm/hr,0.10 deg,2022-08-20T14:00:00+00:00,2022-08-20T18:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T14:30:00+00:00,29.76,mm/hr,0.10 deg,2022-08-20T14:30:00+00:00,2022-08-20T18:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T15:00:00+00:00,32.0,mm/hr,0.10 deg,2022-08-20T15:00:00+00:00,2022-08-20T19:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T15:30:00+00:00,32.0,mm/hr,0.10 deg,2022-08-20T15:30:00+00:00,2022-08-20T19:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T16:00:00+00:00,32.41,mm/hr,0.10 deg,2022-08-20T16:00:00+00:00,2022-08-20T20:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T16:30:00+00:00,32.41,mm/hr,0.10 deg,2022-08-20T16:30:00+00:00,2022-08-20T20:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T17:00:00+00:00,30.89,mm/hr,0.10 deg,2022-08-20T17:00:00+00:00,2022-08-20T21:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T17:30:00+00:00,30.89,mm/hr,0.10 deg,2022-08-20T17:30:00+00:00,2022-08-20T21:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T18:00:00+00:00,27.8,mm/hr,0.10 deg,2022-08-20T18:00:00+00:00,2022-08-20T22:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T18:30:00+00:00,27.8,mm/hr,0.10 deg,2022-08-20T18:30:00+00:00,2022-08-20T22:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T19:00:00+00:00,23.9,mm/hr,0.10 deg,2022-08-20T19:00:00+00:00,2022-08-20T23:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T19:30:00+00:00,23.9,mm/hr,0.10 deg,2022-08-20T19:30:00+00:00,2022-08-20T23:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T20:00:00+00:00,20.15,mm/hr,0.10 deg,2022-08-20T20:00:00+00:00,2022-08-21T00:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T20:30:00+00:00,20.15,mm/hr,0.10 deg,2022-08-20T20:30:00+00:00,2022-08-21T00:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T21:00:00+00:00,17.46,mm/hr,0.10 deg,2022-08-20T21:00:00+00:00,2022-08-21T01:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T21:30:00+00:00,17.46,mm/hr,0.10 deg,2022-08-20T21:30:00+00:00,2022-08-21T01:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T22:00:00+00:00,16.5,mm/hr,0.10 deg,2022-08-20T22:00:00+00:00,2022-08-21T02:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T22:30:00+00:00,16.5,mm/hr,0.10 deg,2022-08-20T22:30:00+00:00,2022-08-21T02:30:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T23:00:00+00:00,17.5,mm/hr,0.10 deg,2022-08-20T23:00:00+00:00,2022-08-21T03:00:00+00:00,GOOD
NASA-GPM-IMERG-V07B-EARLY,NASA_GPM,2022-08-20T23:30:00+00:00,17.5,mm/hr,0.10 deg,2022-08-20T23:30:00+00:00,2022-08-21T03:30:00+00:00,GOOD
